phone_number,name,full_address,latitude,longitude,review_count,rating,website,types,city,verified,country,country_corrected,open_info,cluster_type,distance_to_centroid
1,Al Dammam Key Works & Key Copying,1,25.3026692,55.3766255,52.0,4.6,1,"Key duplication service, Emergency locksmith service",Sharjah,True,United Arab Emirates,United Arab Emirates,1,332,0.2940446325831287
0,Yafa Laundry,1,25.3116147,55.3757376,1.0,5.0,0,Laundry service,Sharjah,False,United Arab Emirates,United Arab Emirates,0,118,0.2941877216364077
1,BRUNA BAARN,1,52.2117288,5.2884511,179.0,4.2,1,"Book store, Comic book store, Gift shop, Office supply store, Tobacco shop",Baarn,True,Netherlands,Netherlands,1,20,0.3512087063285606
1,makkatravel,1,50.1151674,8.6887179,11.0,5.0,1,Travel agency,Frankfurt,True,Germany,Germany,1,13,0.30136149885280733
1,Yas Jewellery LLC,1,25.266076,55.30904,32.0,4.4,0,Jewelry store,Dubai,False,United Arab Emirates,United Arab Emirates,0,432,0.2930652348046785
1,CART Supermarket - DAMAC Park Towers,1,25.2094774,55.2786864,33.0,4.0,1,"Supermarket, Convenience store",Dubai,True,United Arab Emirates,United Arab Emirates,1,427,0.29196082768366916
0,Zaira Beauty Salon New Muweilah Branch,1,25.3071799,55.4552125,5.0,2.6,0,Beauty salon,Sharjah,False,United Arab Emirates,United Arab Emirates,0,44,0.29455847844473887
1,Nikhat Sardar Khan of Hilal & Associates Advocates & Legal Consultants - Dubai,1,25.2530803,55.3288133,20.0,5.0,1,Consultant,Dubai,True,United Arab Emirates,United Arab Emirates,1,496,0.2929590474914749
1,Enterprise Rent-A-Car,1,46.212643,-119.1913239,323.0,4.2,1,"Car rental agency, Van rental agency",Kennewick,True,WA,USA,1,213,1.652886540073285
0,Gulf Springs Hospitals,1,25.5204824,55.7133909,32.0,4.4,0,Hospital,Emirate of Umm Al Quwain,False,United Arab Emirates,United Arab Emirates,0,7,0.2995506635678841
1,Vek,1,55.321514,86.0708679,32.0,4.4,1,"Funeral home, Monument maker",Kemerovo,True,Russia,Russia,1,174,0.9483773323702521
1,AL Sabeel used Car Tr L.L.C,1,25.3455803,55.4786321,10.0,3.4,0,Used car dealer,Sharjah,False,United Arab Emirates,United Arab Emirates,1,8,0.2953247181348203
1,Dune Buggy Dubai Kiosk Monster Experience,1,25.2101667,55.2446442,25.0,5.0,1,"Tourist attraction, Outdoor activity organiser, Tour agency, Tour operator, Kiosk",Dubai,True,United Arab Emirates,United Arab Emirates,1,209,0.29178586777615956
1,Pet's Delight,1,25.1684277,55.2283609,8.0,4.3,1,Pet store,Dubai,True,United Arab Emirates,United Arab Emirates,1,390,0.29100504810863975
1,GreenParking DWD,1,25.2733538,55.2985718,37.0,4.1,1,Parking garage,Dubai,False,United Arab Emirates,United Arab Emirates,1,226,0.2931282609138023
0,Post Utrecht,1,52.0931271,5.1181647,92.0,4.6,0,"Public library, Library",Utrecht,False,Netherlands,Netherlands,1,248,0.35445968718112847
1,Max Fashion,1,25.2676826,55.3174709,212.0,4.0,1,Clothing store,Dubai,False,United Arab Emirates,United Arab Emirates,1,418,0.293138261821199
1,Famous Footwear,1,33.1692726,-117.215835,187.0,3.9,1,Shoe store,Vista,True,CA,USA,1,182,1.58545476655499
1,W&P Immobilienberatung GmbH,1,50.111798,8.6777978,32.0,4.4,1,Real estate agency,Frankfurt,False,Germany,Germany,0,42,0.30156095679519884
1,Montèl Soest,1,52.1620767,5.3157042,3.0,5.0,1,Furniture store,Soest,False,Netherlands,Netherlands,1,61,0.3508687326082583
1,Spronk Schilders B.V.,1,52.1205201,5.1785423,1.0,5.0,1,Painter,Bilthoven,True,Netherlands,Netherlands,1,81,0.35334513706031107
1,Dream Inn Motel,1,38.0623196,-117.220646,15.0,4.5,1,"Hotel, Hostel, Motel, Inn, Serviced accommodation",Tonopah,True,NV,USA,0,64,1.5944803335394238
1,Legacy GYM,1,25.3060753,55.383444,26.0,4.6,0,Gym,Sharjah,True,United Arab Emirates,United Arab Emirates,1,99,0.29413887334655825
0,Altes Portal,1,50.1324922,8.684524399999999,32.0,4.4,0,Cemetery,Frankfurt,False,Germany,Germany,0,190,0.30134235985231095
1,Land Rover Al Tayer Motors (Sharjah),1,25.3475721,55.4759713,276.0,4.2,1,"Land Rover dealer, Car dealer, Used car dealer",Sharjah,True,United Arab Emirates,United Arab Emirates,1,8,0.2953426318607877
1,MSB Private School - Secondary,1,25.2907246,55.375589,40.0,4.7,1,School,Dubai,False,United Arab Emirates,United Arab Emirates,1,204,0.2938412436779045
1,Outdoorpark SEC Almere,1,52.3552402,5.2715846,428.0,4.4,1,"Amusement center, Event venue",Almere,True,Netherlands,Netherlands,1,22,0.35113557134179696
1,aljamal medicals,1,25.2844202,55.3356656,6.0,3.8,0,Hospital,Dubai,True,United Arab Emirates,United Arab Emirates,1,7,0.29351576853123135
1,LIFE Pharmacy - Ramada,1,25.2560816,55.2957923,149.0,4.8,1,"Drug store, Baby store, Beauty product supplier, Beauty supply store, Cosmetics store, Pharmacy, Sports nutrition store, Vitamin & supplements store",Dubai,True,United Arab Emirates,United Arab Emirates,1,44,0.29282685074768866
1,Dalma Furniture Decor Mat. Ind. LLC,1,25.3079703,55.3847526,6.0,4.7,1,"Painter, Interior Decorator, Corporate office",Sharjah,True,United Arab Emirates,United Arab Emirates,1,81,0.29417749958064393
1,Flash Casino Hilvarenbeek,1,51.4863521,5.137281499999999,15.0,3.2,1,"Casino, Amusement center, Gambling house",Hilvarenbeek,True,Netherlands,Netherlands,1,88,0.3559109625526075
1,popular heritage revial society,1,25.2048493,55.2707828,32.0,4.4,0,Heritage museum,Dubai,True,United Arab Emirates,United Arab Emirates,0,186,0.29184077308717327
1,HomeGoods,1,45.004426,-93.164514,426.0,4.3,1,"Department store, Bathroom supply store, Bedding store, Furniture store, Home goods store, Kitchen supply store, Linens store, Outdoor furniture store",Roseville,True,MN,USA,1,277,1.2069295585476105
0,Hotel Zentrumn/Radical Storage,1,50.1125187,8.6787323,32.0,4.4,0,Hotel,Frankfurt,False,Germany,Germany,0,132,0.3015416612078274
0,ATM AJMAN BANKصراف آلي,1,25.4086953,55.5079208,32.0,4.4,0,ATM,Ajman,False,United Arab Emirates,United Arab Emirates,0,168,0.2965323581911804
1,The Read Shop Doorn,1,52.0343299,5.345072099999999,160.0,4.4,1,Book store,Doorn,True,Netherlands,Netherlands,1,20,0.35070761128354627
1,Mirrors Beauty Lounge- Al Bustan Centre,1,25.2748041,55.3673228,543.0,4.6,1,"Beauty salon, Facial spa, Nail salon, Hairdresser, Waxing hair removal service",Dubai,True,United Arab Emirates,United Arab Emirates,1,44,0.29353190910361515
1,Puranmal Resturant,1,25.303719,55.3708944,448.0,3.8,1,Restaurant,Sharjah,True,United Arab Emirates,United Arab Emirates,1,426,0.2940301909426971
1,Pinery Provincial Park,1,43.2481937,-81.8222213,1000.0,4.7,1,"Campground, Park, State park, Tourist attraction",Grand Bend,False,"ON, Canada",Canada,0,108,1.0084416115640633
1,Nabulus Laundry,1,25.3005326,55.3801212,31.0,2.7,0,Laundry,Sharjah,False,United Arab Emirates,United Arab Emirates,0,118,0.2940287026079644
1,Families supermarket building,1,25.2502638,55.2965731,57.0,4.0,0,"Grocery store, Lodging",Dubai,False,United Arab Emirates,United Arab Emirates,0,427,0.2927347626245671
1,Al Dawli Medical & Cosmetic Center المركز الدولي للطب والتجميل,1,25.3363002,55.3756284,108.0,4.6,1,"Dental clinic, Dental hygienist, Dental implants periodontist, Dental radiology, Emergency dental service, Endodontist, Orthodontist, Pediatric dentist, Periodontist, Teeth whitening service",Sharjah,True,United Arab Emirates,United Arab Emirates,1,48,0.29459562708660164
1,Africa Connection | Specialist travel agent for exceptional safari holidays,0,24.3540069,53.9485752,32.0,4.4,1,"Travel agency, Service establishment",Dubai,True,United Arab Emirates,United Arab Emirates,1,13,0.27103953038644873
1,MS4 Finance,1,52.1651597,5.286207999999999,32.0,4.4,0,Bank,Soest,False,Netherlands,Netherlands,0,203,0.3513694501149189
1,INTANGIBLES FZC LLC,1,25.4061595,55.4887358,32.0,4.4,1,"Accounting firm, Consultant",Ajman,True,United Arab Emirates,United Arab Emirates,1,78,0.2963823888492381
0,Sharjah Airport Rd Area C Opp Stop,1,25.30979,55.51233,1.0,5.0,0,Bus stop,Sharjah,True,United Arab Emirates,United Arab Emirates,0,66,0.2949243691008343
1,Deewangi Asian Night Club,1,25.2374016,55.3098108,2.0,5.0,1,Night club,Dubai,False,United Arab Emirates,United Arab Emirates,1,207,0.2925945809748944
0,"Mosque , Masjid, مسجد",1,25.3198296,55.4016674,1.0,3.0,0,Mosque,Sharjah,False,United Arab Emirates,United Arab Emirates,0,447,0.29446781905837843
1,cFormats systems,1,25.2985705,55.3734114,3.0,5.0,1,Computer desk store,Sharjah,True,United Arab Emirates,United Arab Emirates,1,165,0.2939589664077925
1,Burj Al Nahda Gents Salon,1,25.3002575,55.3758644,23.0,4.3,0,Hair salon,Sharjah,True,United Arab Emirates,United Arab Emirates,1,233,0.2940005014051757
0,School,1,25.3163412,55.3834222,1.0,4.0,0,High school,Sharjah,False,United Arab Emirates,United Arab Emirates,0,288,0.2943086001929478
1,Superior Hardware & Tools Trading LLC,1,25.274229,55.3134308,32.0,4.4,1,Hardware store,Dubai,True,United Arab Emirates,United Arab Emirates,1,165,0.2932244355771854
1,Hotel Villa Orange,1,50.1209184,8.6894616,235.0,4.5,1,Hotel,Frankfurt,True,Germany,Germany,0,132,0.3013194908806903
1,The Flower Company,1,25.206895,55.254001,21.0,4.9,1,Florist,Dubai,True,United Arab Emirates,United Arab Emirates,1,223,0.29178276021191335
1,Atlas Metals LLC,1,25.2740072,55.3123555,9.0,4.7,0,Hardware store,Dubai,True,United Arab Emirates,United Arab Emirates,1,165,0.29321484437420353
1,ALZAHRAA DENTAL & ORTHODONTIC CLINIC,1,25.2620291,55.3193378,20.0,4.3,0,Dental clinic,Dubai,False,United Arab Emirates,United Arab Emirates,1,48,0.29305492686194284
1,United States Consulate Dubai,1,25.2585,55.3091398,458.0,4.0,1,Foreign consulate,Dubai,True,United Arab Emirates,United Arab Emirates,1,264,0.29294030307506974
1,Anatomy Rehab: Physiotherapy Dubai Clinic,1,25.1053905,55.1493911,34.0,4.8,1,"Physical therapist, Addiction treatment center, Nutritionist, Pilates studio, Podiatrist, Sports massage therapist",Dubai,True,United Arab Emirates,United Arab Emirates,1,360,0.28953069895234845
1,Emirates Post - Deira Main Post Office,1,25.2823801,55.3473562,324.0,3.9,1,"Post office, Courier service, Delivery service, Mailbox rental service, Mailing service, Shipping and mailing service, Shipping service",Dubai,True,United Arab Emirates,United Arab Emirates,1,124,0.2935466085396818
1,AL DHILAL KEYS& LOCK TRالظلال لتجارة المفاتيح,1,25.3193261,55.4010185,8.0,4.1,0,Key duplication service,Sharjah,True,United Arab Emirates,United Arab Emirates,1,332,0.2944558757921531
1,The Eclipse Boutique Suites,1,24.4903138,54.3576935,1000.0,3.9,0,"Hotel, Extended stay hotel, Restaurant",Abu Dhabi,True,United Arab Emirates,United Arab Emirates,0,132,0.2752215745689082
1,Allegheny County Memorial Park,1,40.5661832,-80.0045907,59.0,3.1,1,Cemetery,Allison Park,True,PA,USA,1,190,0.9648847822183149
1,Library Wijchen,1,51.8028904,5.7369313,54.0,4.5,1,Library,Wijchen,True,Netherlands,Netherlands,1,248,0.3446301409159325
0,Wadima Plaza Parking,1,25.2745636,55.3009841,32.0,4.4,0,Parking lot,Dubai,False,United Arab Emirates,United Arab Emirates,0,226,0.29316154947637263
0,Flower.dxb,1,25.2326599,55.4463742,40.0,4.4,1,"Florist, Dried flower shop, Flower delivery, Flower designer, Gift basket store, Gift shop, Gift wrap store, Wholesale florist",Dubai,True,United Arab Emirates,United Arab Emirates,1,210,0.293277675216911
0,Kirosine staion,1,25.2565491,55.3171265,3.0,3.7,0,Gas station,Dubai,True,United Arab Emirates,United Arab Emirates,0,492,0.29295198880688644
1,Al Tazur Grocery بقالة التازر,1,23.6485564,53.6257349,1.0,5.0,0,Grocery store,Abu Dhabi,False,United Arab Emirates,United Arab Emirates,1,427,0.25771204586269164
1,Al sanaah mobiles shop,1,25.2775388,55.3148498,32.0,4.4,0,Electronics store,Dubai,True,United Arab Emirates,United Arab Emirates,1,17,0.29328706493879003
1,MK ELECTRONICS,1,25.2627284,55.3130663,32.0,4.4,1,Electronics store,Dubai,True,United Arab Emirates,United Arab Emirates,0,17,0.2930319525060334
1,Blits Schilderwerk,0,52.190951,5.2795551,2.0,5.0,1,"Painter, Building restoration service, Carpenter, Service establishment, Glazier, Handyman/Handywoman/Handyperson",Dubai,True,United Arab Emirates,United Arab Emirates,1,81,0.3514164399126044
1,Kimuraya Authentic Japanese Restaurant - 4th Branch Creek,1,25.2614961,55.313812,1000.0,4.9,1,"Authentic Japanese restaurant, BBQ area, Hot pot restaurant, Japanese restaurant, Japanese steakhouse, Ramen restaurant, Sushi restaurant, Sushi takeaway, Yakiniku restaurant",Dubai,True,United Arab Emirates,United Arab Emirates,1,91,0.2930156505256633
1,Russian Cemetery Wiesbaden,1,50.098395,8.23635,11.0,4.5,1,Cemetery,Wiesbaden,False,Germany,Germany,1,190,0.3089983943823228
1,International Bar,1,55.9423925,-3.2011973,125.0,4.3,1,Bar,Edinburgh,True,United Kingdom,United Kingdom,1,475,0.49562382320732673
1,Jack's Casino Tilburg,1,51.5579452,5.0895094,262.0,3.7,1,"Casino, Amusement center, Gambling house",Tilburg,True,Netherlands,Netherlands,1,88,0.3565051945361994
1,AH Furniture Store,1,25.3372214,55.3870674,14.0,2.4,1,"Furniture store, Bedroom furniture store, Children's furniture store, Furniture maker, Furniture manufacturer, Furniture wholesaler, Office furniture store",Sharjah,True,United Arab Emirates,United Arab Emirates,1,61,0.2946743289369101
1,AL QAMAR AL MALAKI ELECTRONICS TRADING LLC,1,25.2698331,55.3161752,1.0,2.0,0,Electronics store,Dubai,False,United Arab Emirates,United Arab Emirates,0,17,0.2931667393755121
1,مطعم ريترو retro restaurant,1,23.6602141,53.7229418,17.0,4.6,1,Asian restaurant,Abu Dhabi,True,United Arab Emirates,United Arab Emirates,1,339,0.2583290575161504
1,Yutzy Roofing Service,0,44.900771,-89.5694906,7.0,5.0,1,"Roofing contractor, Service establishment",Dubai,True,United Arab Emirates,United Arab Emirates,1,338,1.1461893537900314
1,White Lake Community Library,1,43.38635,-86.34330609999999,45.0,4.7,1,Public library,Whitehall,True,MI,USA,1,248,1.0847071354731208
1,Avani Deira Dubai Hotel,1,25.2706806,55.3295651,1000.0,4.1,1,Hotel,Dubai,True,United Arab Emirates,United Arab Emirates,0,132,0.29325460113153956
1,Chingari,1,25.2603799,55.3264712,40.0,3.5,0,Night club,Dubai,True,United Arab Emirates,United Arab Emirates,1,207,0.2930669701290976
0,Buchanan Bus Station (Stance 42),1,55.865018,-4.251079,2.0,3.5,0,Bus station,Glasgow,True,United Kingdom,United Kingdom,0,492,0.5139100561304407
1,Private driving parking traning area,1,23.6519928,53.7033062,3.0,4.0,0,Drivers license training school,Abu Dhabi,True,United Arab Emirates,United Arab Emirates,0,274,0.25810447383979174
0,N1 Park Amsterdam,1,52.3924268,4.7708343,12.0,4.3,0,Park,Amsterdam,False,Netherlands,Netherlands,1,181,0.35969966171134604
1,Arkansas City City Hall,1,33.6078531,-91.205877,3.0,3.3,1,City government office,Arkansas City,False,AR,USA,1,434,1.134296830149624
1,O2 Disco Bar,1,25.2744544,55.31549,1.0,3.0,0,Costume store,Dubai,True,United Arab Emirates,United Arab Emirates,1,44,0.29323950372161894
0,Irani lawyer Dr.bahrami,1,25.181282,55.2621665,32.0,4.4,0,Attorney,Dubai,False,United Arab Emirates,United Arab Emirates,0,15,0.29140302593648515
1,Al Hendrickson Toyota,1,26.2753538,-80.19565759999999,1000.0,4.3,1,"Car dealer, Auto parts store, Auto repair shop, Brake shop, Car finance and loan company, Car leasing service, Oil change service, Toyota dealer, Truck dealer, Used car dealer",Coconut Creek,True,FL,USA,1,8,0.9344976527912333
1,SMA Travel Agency,1,25.221958,55.28125,32.0,4.4,1,Travel agency,Dubai,True,United Arab Emirates,United Arab Emirates,1,13,0.2921816717085306
1,Chic,1,25.251748,55.333166,17.0,4.5,1,"Shoe store, Fashion accessories store",Dubai,True,United Arab Emirates,United Arab Emirates,1,182,0.292961047787799
1,Ajman Bank ATM - PITSTOP,1,25.3944356,55.5316748,32.0,4.4,1,ATM,Ajman,True,United Arab Emirates,United Arab Emirates,1,168,0.29643123935042515
1,Al Khalid Travel Agency,1,25.2362085,55.3071281,2.0,5.0,0,Travel agency,Dubai,False,United Arab Emirates,United Arab Emirates,0,13,0.29256003929088825
1,YAFA PHARMACY,1,25.3051323,55.364293,12.0,4.3,0,Pharmacy,Sharjah,True,United Arab Emirates,United Arab Emirates,1,415,0.2940169765640911
1,The Dubai City Church,1,25.2378692,55.3183535,122.0,4.6,1,Church,Dubai,False,United Arab Emirates,United Arab Emirates,1,188,0.29264944218379635
0,Laundry Service,1,25.2811217,55.3408302,32.0,4.4,0,Laundry service,Dubai,False,United Arab Emirates,United Arab Emirates,0,118,0.2934896885914396
1,Alem Travel Agency GmbH,1,50.1091285,8.6624351,32.0,4.4,1,Travel agency,Frankfurt,False,Germany,Germany,1,13,0.30183089696322424
1,Autobahn Car Rental LLC,1,25.3303885,55.496079,1.0,3.0,1,Car rental agency,Sharjah,True,United Arab Emirates,United Arab Emirates,1,213,0.29517231790689535
1,EPPCO | 68 | Emirates Co-Op,1,25.2553889,55.3980556,109.0,3.8,1,"Convenience store, Gas station, Fast food restaurant, Food court",Dubai,True,United Arab Emirates,United Arab Emirates,1,427,0.2933819939497569
1,Bliss Flower Boutique - Mirdif,1,25.2321917,55.4330838,45.0,4.4,1,"Florist, Event planner, Flower delivery, Flower designer",Dubai,True,United Arab Emirates,United Arab Emirates,1,69,0.2931950552074975
0,Old Town Neighborhood Park,1,40.640016,-111.4942735,5.0,5.0,0,Park,Park City,False,UT,USA,1,181,1.5024112003736432
0,21 9th St Parking,1,25.2606848,55.3030474,32.0,4.4,0,Parking lot,Dubai,False,United Arab Emirates,United Arab Emirates,0,226,0.29294297515475826
1,Best Limo,1,25.1714643,55.408268,6.0,3.7,0,"Car rental agency, Car rental",Dubai,False,United Arab Emirates,United Arab Emirates,0,213,0.29205212123727964
1,One Stop Stationary Trading ون ستوب لتجارة القرطاسية,1,25.4062931,55.5945254,2.0,4.5,0,Book store,Ajman,True,United Arab Emirates,United Arab Emirates,1,20,0.2969848172172146
1,ENOC | 1608 | Al Twar 1,1,25.2712779,55.3518628,14.0,4.1,1,Gas station,Dubai,True,United Arab Emirates,United Arab Emirates,1,492,0.29338779802973025
1,Tareeq Al Nahda Hairdressing Saloon,1,25.3004632,55.379976,10.0,3.9,0,Hair salon,Sharjah,False,United Arab Emirates,United Arab Emirates,0,233,0.29402674743592155
1,"Holiday Inn Express Offenbach, an IHG Hotel",1,50.1059945,8.754798599999999,499.0,4.4,1,"Hotel, Conference center",Offenbach,True,Germany,Germany,0,132,0.300307183343458
1,Noor Al Fajer Tyres & Auto Spare Parts Trdg LLC,1,25.30668,55.631933,4.0,3.3,0,Tire shop,Sharjah,False,United Arab Emirates,United Arab Emirates,1,290,0.29555877673667996
1,The Deck Pool and Bar,1,25.4025056,55.4843138,4.0,5.0,1,"Bar, Restaurant",Ajman,True,United Arab Emirates,United Arab Emirates,1,475,0.2962971495134211
1,Mams trading llc,1,25.2779777,55.3310165,1.0,1.0,1,Hardware store,Dubai,True,United Arab Emirates,United Arab Emirates,1,165,0.2933834343989816
0,Good School,1,25.2594045,55.4007301,1.0,5.0,0,School,Dubai,False,United Arab Emirates,United Arab Emirates,0,204,0.29346333673129027
1,RMG Tax Consulting,0,24.3540069,53.9485752,12.0,5.0,1,"Tax consultant, Accounting firm, Service establishment",Dubai,True,United Arab Emirates,United Arab Emirates,1,131,0.27103953038644873
1,Accountax Services LLC,1,25.2780662,55.6783123,3.0,5.0,1,"Accounting firm, Auditor, Marketing agency, Software company, Tax consultant, Website designer",Sharjah,True,United Arab Emirates,United Arab Emirates,1,78,0.29535756127953716
1,Lulu Medical Center| Dentist| Orthodontist| Implant | Homeopathy| GP Medicine,1,25.334546,55.3725515,165.0,4.7,0,"Dentist, Cosmetic dentist, Dental implants periodontist, Dental clinic, Endodontist, General practitioner, Homeopath, Oral and maxillofacial surgeon, Orthodontist",Sharjah,True,United Arab Emirates,United Arab Emirates,1,48,0.2945495449469154
1,Madinat Zayed Restaurant,1,23.6576828,53.7213277,13.0,4.1,0,Pakistani restaurant,Abu Dhabi,False,United Arab Emirates,United Arab Emirates,0,315,0.2582792306354819
